anio,consumo,marca
2005,1.6,champagne
2005,1.3,champagne
2005,0.7,champagne
2005,0.5,champagne
2006,0.7,champagne
2006,1,champagne
2006,0.8,champagne
2006,1.4,champagne
2006,0.7,champagne
2006,0.7,champagne
2006,1.4,champagne
2006,0.9,champagne
2006,0.5,champagne
2006,1.3,champagne
2006,1.9,champagne
2006,0.8,champagne
2006,1.4,champagne
2006,1.3,champagne
2006,0.4,champagne
2006,3.1,champagne
2006,1,champagne
2006,0.1,champagne
2006,1.5,champagne
2006,1.2,champagne
2006,1.4,champagne
2006,1.6,champagne
2006,3,champagne
2006,2.9,champagne
2006,0.4,champagne
2006,0.8,champagne
2006,1.3,champagne
2006,0.9,champagne
2006,0.6,champagne
2006,1.1,champagne
2006,1,champagne
2006,,champagne
2006,0.6,champagne
2006,1.3,champagne
2006,2.2,champagne
2006,0.8,champagne
2006,2.5,champagne
2006,0.7,champagne
2006,0.4,champagne
2006,4.2,champagne
2006,1.5,champagne
2006,2,champagne
2006,1.4,champagne
2006,1.7,champagne
2006,0.4,champagne
2006,0.3,champagne
2006,0.6,champagne
2006,0.8,champagne
2006,1.3,champagne
2006,0.8,champagne
2006,1.1,champagne
2006,1.7,champagne
2006,0.9,champagne
2006,0.8,champagne
2006,1.3,champagne
2006,0.3,champagne
2006,1.3,champagne
2006,1.3,champagne
2006,1.3,champagne
2006,2.4,champagne
2006,0.8,champagne
2006,1.9,champagne
2006,0.9,champagne
2006,,champagne
2006,0.7,champagne
2006,1.8,champagne
2006,1.4,champagne
2006,1.3,champagne
2006,0.8,champagne
2006,2.4,champagne
2006,0.6,champagne
2006,1.2,champagne
2006,0.6,champagne
2006,0.6,champagne
2006,0.9,champagne
2006,1.4,champagne
2006,2.1,champagne
2006,0.6,champagne
2006,1.5,champagne
2006,,champagne
2006,0.9,champagne
2006,2.1,champagne
2006,1.1,champagne
2006,0.6,champagne
2006,0.6,champagne
2007,0.7,champagne
2007,1.2,champagne
2007,1,champagne
2007,1.6,champagne
2007,0.9,champagne
2007,0.9,champagne
2007,1.6,champagne
2007,1.1,champagne
2007,0.5,champagne
2007,1.4,champagne
2007,1.9,champagne
2007,0.8,champagne
2007,1.5,champagne
2007,1.2,champagne
2007,0.9,champagne
2007,0.8,champagne
2007,1.3,champagne
2007,0.1,champagne
2007,1.1,champagne
2007,1,champagne
2007,1.6,champagne
2007,0.6,champagne
2007,2.3,champagne
2007,3.3,champagne
2007,0.4,champagne
2007,1.2,champagne
2007,1.8,champagne
2007,1.3,champagne
2007,0.9,champagne
2007,1.1,champagne
2007,1.6,champagne
2007,,champagne
2007,0.9,champagne
2007,1.4,champagne
2007,1.9,champagne
2007,1.1,champagne
2007,3.2,champagne
2007,1,champagne
2007,0.7,champagne
2007,4.8,champagne
2007,2.3,champagne
2007,1.8,champagne
2007,1.6,champagne
2007,1.8,champagne
2007,1.4,champagne
2007,1.6,champagne
2007,0.5,champagne
2007,0.8,champagne
2007,1.4,champagne
2007,0.9,champagne
2007,1.2,champagne
2007,1.9,champagne
2007,1.3,champagne
2007,0.7,champagne
2007,1.8,champagne
2007,0.5,champagne
2007,1.4,champagne
2007,1.2,champagne
2007,1.4,champagne
2007,2.7,champagne
2007,0.9,champagne
2007,2.1,champagne
2007,1.3,champagne
2007,,champagne
2007,0.6,champagne
2007,1.8,champagne
2007,1.4,champagne
2007,1,champagne
2007,1.2,champagne
2007,2.4,champagne
2007,1.4,champagne
2007,1.6,champagne
2007,1.8,champagne
2007,0.8,champagne
2007,1.1,champagne
2007,2.1,champagne
2007,1.2,champagne
2007,1.8,champagne
2007,1.7,champagne
2007,,champagne
2007,1.1,champagne
2007,2.4,champagne
2007,1.6,champagne
2007,1.8,champagne
2007,1.4,champagne
2008,1.8,champagne
2008,1.3,champagne
2008,1.2,champagne
2008,1.6,champagne
2008,0.9,champagne
2008,0.7,champagne
2008,1.2,champagne
2008,1.2,champagne
2008,0.7,champagne
2008,1.3,champagne
2008,1.5,champagne
2008,1.1,champagne
2008,1.4,champagne
2008,0.7,champagne
2008,1,champagne
2008,0.9,champagne
2008,1.3,champagne
2008,,champagne
2008,1.5,champagne
2008,0.6,champagne
2008,2,champagne
2008,0.4,champagne
2008,1.9,champagne
2008,3.7,champagne
2008,0.4,champagne
2008,1.4,champagne
2008,1.6,champagne
2008,1.4,champagne
2008,0.9,champagne
2008,1.3,champagne
2008,1.7,champagne
2008,,champagne
2008,1,champagne
2008,1.2,champagne
2008,2.3,champagne
2008,1.1,champagne
2008,3.6,champagne
2008,1,champagne
2008,0.8,champagne
2008,5,champagne
2008,2.4,champagne
2008,2.7,champagne
2008,1.6,champagne
2008,1.8,champagne
2008,1.8,champagne
2008,1.8,champagne
2008,1,champagne
2008,0.9,champagne
2008,1.7,champagne
2008,1,champagne
2008,1.3,champagne
2008,2.1,champagne
2008,1.8,champagne
2008,0.8,champagne
2008,1.8,champagne
2008,0.6,champagne
2008,1.6,champagne
2008,1.2,champagne
2008,1.7,champagne
2008,3.6,champagne
2008,1.5,champagne
2008,3,champagne
2008,1.5,champagne
2008,,champagne
2008,0.4,champagne
2008,2,champagne
2008,1.5,champagne
2008,1,champagne
2008,1.2,champagne
2008,2.5,champagne
2008,1.4,champagne
2008,1.9,champagne
2008,1.8,champagne
2008,1,champagne
2008,1.3,champagne
2008,2.9,champagne
2008,1.5,champagne
2008,1.8,champagne
2008,1.7,champagne
2008,,champagne
2008,1.2,champagne
2008,3.2,champagne
2008,2,champagne
2008,1.8,champagne
2008,1.3,champagne
2009,1.6,champagne
2009,1.4,champagne
2009,1.2,champagne
2009,2.1,champagne
2009,0.9,champagne
2009,1.5,champagne
2009,0.9,champagne
2009,1.4,champagne
2009,0.7,champagne
2009,1.3,champagne
2009,1.7,champagne
2009,1.3,champagne
2009,1.8,champagne
2009,0.7,champagne
2009,1.1,champagne
2009,1,champagne
2009,1.3,champagne
2009,,champagne
2009,1.3,champagne
2009,0.4,champagne
2009,1.9,champagne
2009,0.3,champagne
2009,1.5,champagne
2009,3.9,champagne
2009,0.4,champagne
2009,1.4,champagne
2009,1.3,champagne
2009,1.4,champagne
2009,1,champagne
2009,1.4,champagne
2009,1.6,champagne
2009,,champagne
2009,0.9,champagne
2009,1.2,champagne
2009,2.4,champagne
2009,1.2,champagne
2009,3.8,champagne
2009,1,champagne
2009,0.9,champagne
2009,4.8,champagne
2009,2.3,champagne
2009,2.9,champagne
2009,2.1,champagne
2009,1.8,champagne
2009,1.8,champagne
2009,1.7,champagne
2009,1,champagne
2009,0.9,champagne
2009,1.7,champagne
2009,1.1,champagne
2009,1.2,champagne
2009,2.3,champagne
2009,1.7,champagne
2009,0.8,champagne
2009,1.9,champagne
2009,0.6,champagne
2009,1.5,champagne
2009,1.2,champagne
2009,1.5,champagne
2009,2.4,champagne
2009,1.4,champagne
2009,3.5,champagne
2009,1.4,champagne
2009,,champagne
2009,0.4,champagne
2009,1.7,champagne
2009,1.6,champagne
2009,1.2,champagne
2009,1.2,champagne
2009,2,champagne
2009,1.1,champagne
2009,1.9,champagne
2009,1.8,champagne
2009,1,champagne
2009,1.2,champagne
2009,2.9,champagne
2009,0.7,champagne
2009,1.8,champagne
2009,1.8,champagne
2009,,champagne
2009,1.2,champagne
2009,1.9,champagne
2009,2,champagne
2009,1.8,champagne
2009,1.6,champagne
2010,1.6,champagne
2010,1.5,champagne
2010,1.6,champagne
2010,2.6,champagne
2010,1,champagne
2010,0.5,champagne
2010,0.9,champagne
2010,1.6,champagne
2010,0.8,champagne
2010,1.4,champagne
2010,1.6,champagne
2010,0.9,champagne
2010,1.9,champagne
2010,0.4,champagne
2010,1.2,champagne
2010,1,champagne
2010,1.5,champagne
2010,,champagne
2010,1.3,champagne
2010,0.4,champagne
2010,2,champagne
2010,0.3,champagne
2010,1.6,champagne
2010,4.1,champagne
2010,0.5,champagne
2010,1.6,champagne
2010,1.3,champagne
2010,1.8,champagne
2010,1.2,champagne
2010,1.5,champagne
2010,1.8,champagne
2010,,champagne
2010,0.9,champagne
2010,1.3,champagne
2010,2.3,champagne
2010,1.4,champagne
2010,4,champagne
2010,1,champagne
2010,1,champagne
2010,4.9,champagne
2010,2.7,champagne
2010,3.3,champagne
2010,2.6,champagne
2010,1.8,champagne
2010,1.9,champagne
2010,1.8,champagne
2010,1.2,champagne
2010,0.9,champagne
2010,1.6,champagne
2010,1.2,champagne
2010,1.2,champagne
2010,2.7,champagne
2010,2,champagne
2010,1.1,champagne
2010,2.2,champagne
2010,0.6,champagne
2010,1.7,champagne
2010,1.4,champagne
2010,1.9,champagne
2010,3,champagne
2010,1.6,champagne
2010,3.8,champagne
2010,1.7,champagne
2010,,champagne
2010,0.4,champagne
2010,2.3,champagne
2010,1.5,champagne
2010,1.3,champagne
2010,1.4,champagne
2010,2,champagne
2010,1.5,champagne
2010,2.3,champagne
2010,2,champagne
2010,0.9,champagne
2010,1.6,champagne
2010,3.1,champagne
2010,1.2,champagne
2010,2,champagne
2010,1.7,champagne
2010,,champagne
2010,1.2,champagne
2010,2.8,champagne
2010,2,champagne
2010,2,champagne
2010,2.1,champagne
2011,1.24,champagne
2011,1.54,champagne
2011,1.9,champagne
2011,2.59,champagne
2011,0.97,champagne
2011,0.85,champagne
2011,1.18,champagne
2011,1.69,champagne
2011,0.77,champagne
2011,1.48,champagne
2011,1.66,champagne
2011,1.29,champagne
2011,1.9,champagne
2011,0.38,champagne
2011,1.31,champagne
2011,1.07,champagne
2011,1.57,champagne
2011,,champagne
2011,1.4,champagne
2011,0.55,champagne
2011,2.03,champagne
2011,0.33,champagne
2011,1.78,champagne
2011,4.2,champagne
2011,0.47,champagne
2011,1.87,champagne
2011,1.48,champagne
2011,1.82,champagne
2011,1.28,champagne
2011,1.79,champagne
2011,1.73,champagne
2011,,champagne
2011,1.01,champagne
2011,1.43,champagne
2011,2.52,champagne
2011,1.32,champagne
2011,4.06,champagne
2011,1.05,champagne
2011,1.01,champagne
2011,5.14,champagne
2011,2.77,champagne
2011,3.32,champagne
2011,5.56,champagne
2011,1.68,champagne
2011,2.51,champagne
2011,1.76,champagne
2011,1.28,champagne
2011,1.1,champagne
2011,1.66,champagne
2011,1.22,champagne
2011,1.24,champagne
2011,2.72,champagne
2011,2.29,champagne
2011,1.16,champagne
2011,2.25,champagne
2011,0.77,champagne
2011,1.6,champagne
2011,1.41,champagne
2011,2.38,champagne
2011,2.71,champagne
2011,1.69,champagne
2011,3.89,champagne
2011,1.85,champagne
2011,,champagne
2011,0.58,champagne
2011,2.39,champagne
2011,2.01,champagne
2011,1.31,champagne
2011,1.36,champagne
2011,1.85,champagne
2011,1.63,champagne
2011,2.46,champagne
2011,2.1,champagne
2011,0.99,champagne
2011,1.54,champagne
2011,3.08,champagne
2011,1.17,champagne
2011,2.29,champagne
2011,1.54,champagne
2011,,champagne
2011,1.29,champagne
2011,2.9,champagne
2011,2.07,champagne
2011,2.53,champagne
2011,1.68,champagne
2012,1.3,champagne
2012,1.5,champagne
2012,1.9,champagne
2012,2.3,champagne
2012,1.1,champagne
2012,0.8,champagne
2012,1.3,champagne
2012,1.6,champagne
2012,0.6,champagne
2012,1.5,champagne
2012,1.7,champagne
2012,1.3,champagne
2012,2,champagne
2012,0.4,champagne
2012,1.5,champagne
2012,1.1,champagne
2012,1.7,champagne
2012,,champagne
2012,1.5,champagne
2012,0.5,champagne
2012,1.7,champagne
2012,0.4,champagne
2012,2,champagne
2012,4.3,champagne
2012,0.5,champagne
2012,1.7,champagne
2012,1.6,champagne
2012,1.7,champagne
2012,1.3,champagne
2012,1.7,champagne
2012,1.7,champagne
2012,,champagne
2012,1.1,champagne
2012,1.5,champagne
2012,2.1,champagne
2012,1.4,champagne
2012,4.9,champagne
2012,1.2,champagne
2012,1,champagne
2012,5,champagne
2012,2.6,champagne
2012,3.4,champagne
2012,2.7,champagne
2012,1.8,champagne
2012,2.6,champagne
2012,1.9,champagne
2012,1.4,champagne
2012,1.2,champagne
2012,1.7,champagne
2012,1,champagne
2012,1.4,champagne
2012,2.3,champagne
2012,1.8,champagne
2012,1,champagne
2012,2.2,champagne
2012,0.8,champagne
2012,1.6,champagne
2012,1.6,champagne
2012,1.9,champagne
2012,2.8,champagne
2012,1.4,champagne
2012,3.8,champagne
2012,1.9,champagne
2012,,champagne
2012,0.6,champagne
2012,2.2,champagne
2012,2.1,champagne
2012,1.2,champagne
2012,1.2,champagne
2012,1.7,champagne
2012,1.5,champagne
2012,2.3,champagne
2012,2,champagne
2012,1,champagne
2012,1.6,champagne
2012,3.6,champagne
2012,1,champagne
2012,2.1,champagne
2012,2.1,champagne
2012,,champagne
2012,1.2,champagne
2012,3,champagne
2012,2.4,champagne
2012,2.5,champagne
2012,1.9,champagne
2013,1.2,champagne
2013,1.4,champagne
2013,1.9,champagne
2013,2.3,champagne
2013,1,champagne
2013,0.8,champagne
2013,1.3,champagne
2013,1.6,champagne
2013,0.7,champagne
2013,1.6,champagne
2013,1.7,champagne
2013,1.3,champagne
2013,2.3,champagne
2013,0.3,champagne
2013,1.7,champagne
2013,1.1,champagne
2013,1.7,champagne
2013,,champagne
2013,1.5,champagne
2013,0.3,champagne
2013,1.9,champagne
2013,0.3,champagne
2013,1.7,champagne
2013,4.1,champagne
2013,0.4,champagne
2013,1.7,champagne
2013,1.8,champagne
2013,1.4,champagne
2013,1.3,champagne
2013,1.8,champagne
2013,1.7,champagne
2013,,champagne
2013,1.3,champagne
2013,1.7,champagne
2013,2,champagne
2013,1.2,champagne
2013,4.3,champagne
2013,1.1,champagne
2013,1.3,champagne
2013,5.1,champagne
2013,2.4,champagne
2013,3.3,champagne
2013,2.6,champagne
2013,1.6,champagne
2013,2.4,champagne
2013,1.8,champagne
2013,1.5,champagne
2013,1.1,champagne
2013,1.7,champagne
2013,1,champagne
2013,1.3,champagne
2013,2.3,champagne
2013,1,champagne
2013,1,champagne
2013,2.4,champagne
2013,0.7,champagne
2013,1.5,champagne
2013,1.6,champagne
2013,1.9,champagne
2013,2.6,champagne
2013,1.2,champagne
2013,3.8,champagne
2013,2,champagne
2013,,champagne
2013,0.5,champagne
2013,2.2,champagne
2013,1.9,champagne
2013,1.1,champagne
2013,1,champagne
2013,1.4,champagne
2013,1.5,champagne
2013,1.5,champagne
2013,2.1,champagne
2013,1,champagne
2013,1.7,champagne
2013,3.1,champagne
2013,0.9,champagne
2013,2.2,champagne
2013,1.9,champagne
2013,,champagne
2013,1.2,champagne
2013,2.3,champagne
2013,2,champagne
2013,2.5,champagne
2013,1.7,champagne
2014,1.5,champagne
2014,1,champagne
2014,1.8,champagne
2014,2,champagne
2014,1,champagne
2014,0.9,champagne
2014,1.2,champagne
2014,1.4,champagne
2014,0.8,champagne
2014,1,champagne
2014,1.6,champagne
2014,1.2,champagne
2014,1.6,champagne
2014,0.2,champagne
2014,1.5,champagne
2014,1.1,champagne
2014,1,champagne
2014,,champagne
2014,1.5,champagne
2014,0.3,champagne
2014,1.5,champagne
2014,0.3,champagne
2014,1.8,champagne
2014,4,champagne
2014,0.4,champagne
2014,1.6,champagne
2014,1.2,champagne
2014,1.2,champagne
2014,1.1,champagne
2014,1.7,champagne
2014,1.6,champagne
2014,0.8,champagne
2014,1.3,champagne
2014,1.6,champagne
2014,2,champagne
2014,1.2,champagne
2014,4.3,champagne
2014,1.1,champagne
2014,0.7,champagne
2014,5.1,champagne
2014,2.4,champagne
2014,2.7,champagne
2014,2.1,champagne
2014,1,champagne
2014,2,champagne
2014,1.9,champagne
2014,1.5,champagne
2014,1.2,champagne
2014,1.7,champagne
2014,0.9,champagne
2014,1.3,champagne
2014,2.4,champagne
2014,1.9,champagne
2014,1.4,champagne
2014,2,champagne
2014,0.7,champagne
2014,1.3,champagne
2014,1.4,champagne
2014,1.7,champagne
2014,2.9,champagne
2014,1.5,champagne
2014,3.8,champagne
2014,1.8,champagne
2014,2.1,champagne
2014,0.6,champagne
2014,2.1,champagne
2014,1.4,champagne
2014,0.8,champagne
2014,0.8,champagne
2014,1.7,champagne
2014,1.5,champagne
2014,1.3,champagne
2014,2,champagne
2014,1,champagne
2014,1.2,champagne
2014,3,champagne
2014,1.2,champagne
2014,1.8,champagne
2014,1.7,champagne
2014,,champagne
2014,0.7,champagne
2014,2.6,champagne
2014,1.9,champagne
2014,2,champagne
2014,1.5,champagne
2015,1.2,champagne
2015,0.9,champagne
2015,1.5,champagne
2015,1.8,champagne
2015,0.9,champagne
2015,0.8,champagne
2015,1.1,champagne
2015,1.2,champagne
2015,0.7,champagne
2015,1,champagne
2015,1.4,champagne
2015,1.1,champagne
2015,1.4,champagne
2015,0.3,champagne
2015,1.6,champagne
2015,0.9,champagne
2015,0.9,champagne
2015,,champagne
2015,1.4,champagne
2015,0.3,champagne
2015,1.4,champagne
2015,0.3,champagne
2015,1.6,champagne
2015,3.7,champagne
2015,0.3,champagne
2015,1.5,champagne
2015,1.2,champagne
2015,1,champagne
2015,1,champagne
2015,1.7,champagne
2015,1.6,champagne
2015,1.6,champagne
2015,1.1,champagne
2015,1.4,champagne
2015,1.8,champagne
2015,1.1,champagne
2015,3.9,champagne
2015,0.8,champagne
2015,0.7,champagne
2015,4.5,champagne
2015,2.3,champagne
2015,2.7,champagne
2015,2.6,champagne
2015,1.1,champagne
2015,1.4,champagne
2015,1.4,champagne
2015,1.2,champagne
2015,1,champagne
2015,1.5,champagne
2015,0.7,champagne
2015,0.9,champagne
2015,2,champagne
2015,1.7,champagne
2015,1,champagne
2015,1.7,champagne
2015,0.5,champagne
2015,1.2,champagne
2015,1.2,champagne
2015,1.3,champagne
2015,2.3,champagne
2015,0.9,champagne
2015,3.9,champagne
2015,1.6,champagne
2015,2,champagne
2015,0.5,champagne
2015,1.7,champagne
2015,1.1,champagne
2015,0.8,champagne
2015,0.7,champagne
2015,1.5,champagne
2015,1.4,champagne
2015,1.1,champagne
2015,1.9,champagne
2015,0.9,champagne
2015,1.5,champagne
2015,2.8,champagne
2015,1.4,champagne
2015,2,champagne
2015,1.4,champagne
2015,,champagne
2015,0.5,champagne
2015,2.6,champagne
2015,1.7,champagne
2015,1.9,champagne
2015,1.4,champagne
2016,1,champagne
2016,0.7,champagne
2016,1.3,champagne
2016,1.8,champagne
2016,0.9,champagne
2016,0.6,champagne
2016,0.9,champagne
2016,0.7,champagne
2016,0.8,champagne
2016,1,champagne
2016,1.2,champagne
2016,1.2,champagne
2016,1.3,champagne
2016,0.2,champagne
2016,1.6,champagne
2016,0.9,champagne
2016,1.1,champagne
2016,,champagne
2016,1.3,champagne
2016,0.2,champagne
2016,1.4,champagne
2016,0.3,champagne
2016,1.5,champagne
2016,3.3,champagne
2016,0.2,champagne
2016,1.4,champagne
2016,1.2,champagne
2016,1,champagne
2016,1,champagne
2016,1.5,champagne
2016,1.7,champagne
2016,1.7,champagne
2016,0.9,champagne
2016,1.1,champagne
2016,1.6,champagne
2016,1.1,champagne
2016,3.1,champagne
2016,0.8,champagne
2016,0.6,champagne
2016,4,champagne
2016,2.2,champagne
2016,2.5,champagne
2016,2.6,champagne
2016,1.1,champagne
2016,1.4,champagne
2016,1.3,champagne
2016,1.1,champagne
2016,1,champagne
2016,1.2,champagne
2016,0.6,champagne
2016,0.9,champagne
2016,2.2,champagne
2016,1.5,champagne
2016,1,champagne
2016,1.6,champagne
2016,0.5,champagne
2016,1.1,champagne
2016,1.2,champagne
2016,1.2,champagne
2016,1.9,champagne
2016,0.8,champagne
2016,3.3,champagne
2016,1.7,champagne
2016,1.8,champagne
2016,0.4,champagne
2016,1.6,champagne
2016,1.1,champagne
2016,0.8,champagne
2016,0.6,champagne
2016,1.6,champagne
2016,1.4,champagne
2016,1,champagne
2016,1.9,champagne
2016,0.9,champagne
2016,1.1,champagne
2016,2.6,champagne
2016,1.4,champagne
2016,2,champagne
2016,1.2,champagne
2016,,champagne
2016,0.7,champagne
2016,1.8,champagne
2016,1.8,champagne
2016,1.7,champagne
2016,1.4,champagne
1998,0.1,brandy
1998,0.1,brandy
1998,0.4,brandy
1998,0.3,brandy
1998,0.2,brandy
1998,0.2,brandy
1998,0.1,brandy
1998,0.1,brandy
1998,0.1,brandy
1998,0.1,brandy
1998,0.3,brandy
1998,0.3,brandy
1998,0.1,brandy
1998,0.3,brandy
1998,0.2,brandy
1998,0.1,brandy
1998,0.04,brandy
1998,,brandy
1998,0.4,brandy
1998,0.3,brandy
1998,0.3,brandy
1998,0.1,brandy
1998,0.1,brandy
1998,0.4,brandy
1998,0.04,brandy
1998,0.2,brandy
1998,0.4,brandy
1998,0.1,brandy
1998,0.1,brandy
1998,0.3,brandy
1998,0.3,brandy
1998,,brandy
1998,0.2,brandy
1998,0.1,brandy
1998,0.2,brandy
1998,0.2,brandy
1998,0.3,brandy
1998,0.2,brandy
1998,0.1,brandy
1998,0.7,brandy
1998,0.2,brandy
1998,0.6,brandy
1998,0.3,brandy
1998,0.2,brandy
1998,0.2,brandy
1998,0.1,brandy
1998,0.6,brandy
1998,0.2,brandy
1998,0.4,brandy
1998,0.1,brandy
1998,0.2,brandy
1998,0.1,brandy
1998,0.04,brandy
1998,0.1,brandy
1998,0.6,brandy
1998,0.1,brandy
1998,0.1,brandy
1998,0.1,brandy
1998,0.2,brandy
1998,0.5,brandy
1998,0.3,brandy
1998,0.1,brandy
1998,0.4,brandy
1998,,brandy
1998,0.1,brandy
1998,0.2,brandy
1998,0.4,brandy
1998,0.3,brandy
1998,0.1,brandy
1998,0.3,brandy
1998,0.4,brandy
1998,0.1,brandy
1998,0.3,brandy
1998,0.2,brandy
1998,0.2,brandy
1998,0.6,brandy
1998,0.1,brandy
1998,0.3,brandy
1998,0.2,brandy
1998,,brandy
1998,0.02,brandy
1998,0.1,brandy
1998,0.2,brandy
1998,0.3,brandy
1998,0.3,brandy
1999,0.1,brandy
1999,0.1,brandy
1999,0.2,brandy
1999,0.3,brandy
1999,0.1,brandy
1999,0.1,brandy
1999,0.1,brandy
1999,0.1,brandy
1999,0.1,brandy
1999,0.1,brandy
1999,0.2,brandy
1999,0.1,brandy
1999,0.1,brandy
1999,0.1,brandy
1999,0.2,brandy
1999,0.1,brandy
1999,0.04,brandy
1999,,brandy
1999,0.4,brandy
1999,0.3,brandy
1999,0.7,brandy
1999,0.1,brandy
1999,0.1,brandy
1999,0.4,brandy
1999,0.04,brandy
1999,0.1,brandy
1999,0.2,brandy
1999,0.1,brandy
1999,0.1,brandy
1999,0.3,brandy
1999,0.3,brandy
1999,,brandy
1999,0.2,brandy
1999,0.1,brandy
1999,0.2,brandy
1999,0.1,brandy
1999,0.1,brandy
1999,0.04,brandy
1999,0.1,brandy
1999,0.7,brandy
1999,0.3,brandy
1999,0.6,brandy
1999,0.3,brandy
1999,0.2,brandy
1999,0.3,brandy
1999,0.2,brandy
1999,0.5,brandy
1999,0.1,brandy
1999,0.3,brandy
1999,0.1,brandy
1999,0.3,brandy
1999,0.1,brandy
1999,0.04,brandy
1999,0.1,brandy
1999,0.6,brandy
1999,0.4,brandy
1999,0.1,brandy
1999,0.1,brandy
1999,0.2,brandy
1999,0.6,brandy
1999,0.1,brandy
1999,0.1,brandy
1999,0.3,brandy
1999,,brandy
1999,0.1,brandy
1999,0.1,brandy
1999,0.4,brandy
1999,0.2,brandy
1999,0.1,brandy
1999,0.2,brandy
1999,0.3,brandy
1999,0.1,brandy
1999,0.3,brandy
1999,0.2,brandy
1999,0.1,brandy
1999,0.4,brandy
1999,0.6,brandy
1999,0.3,brandy
1999,0.1,brandy
1999,,brandy
1999,0.02,brandy
1999,0.1,brandy
1999,0.2,brandy
1999,0.3,brandy
1999,0.2,brandy
2000,0.1,brandy
2000,0.1,brandy
2000,0.2,brandy
2000,0.5,brandy
2000,0.1,brandy
2000,0.2,brandy
2000,0.1,brandy
2000,0.1,brandy
2000,0.03,brandy
2000,0.1,brandy
2000,0.3,brandy
2000,0.2,brandy
2000,0.2,brandy
2000,0.1,brandy
2000,0.1,brandy
2000,0.1,brandy
2000,0.1,brandy
2000,,brandy
2000,0.5,brandy
2000,0.4,brandy
2000,0.8,brandy
2000,0.1,brandy
2000,0.2,brandy
2000,0.4,brandy
2000,0.1,brandy
2000,0.2,brandy
2000,0.2,brandy
2000,0.1,brandy
2000,0.1,brandy
2000,0.3,brandy
2000,0.3,brandy
2000,,brandy
2000,0.1,brandy
2000,0.1,brandy
2000,0.3,brandy
2000,0.2,brandy
2000,0.2,brandy
2000,0.1,brandy
2000,0.1,brandy
2000,0.6,brandy
2000,0.3,brandy
2000,0.6,brandy
2000,0.5,brandy
2000,0.1,brandy
2000,0.2,brandy
2000,0.2,brandy
2000,0.3,brandy
2000,0.1,brandy
2000,0.4,brandy
2000,0.1,brandy
2000,0.3,brandy
2000,0.2,brandy
2000,0.1,brandy
2000,0.1,brandy
2000,0.4,brandy
2000,0.4,brandy
2000,0.2,brandy
2000,0.1,brandy
2000,0.2,brandy
2000,0.9,brandy
2000,0.2,brandy
2000,0.1,brandy
2000,0.4,brandy
2000,,brandy
2000,0.1,brandy
2000,0.2,brandy
2000,0.3,brandy
2000,0.2,brandy
2000,0.1,brandy
2000,0.3,brandy
2000,0.1,brandy
2000,0.1,brandy
2000,0.3,brandy
2000,0.1,brandy
2000,0.1,brandy
2000,0.4,brandy
2000,0.6,brandy
2000,0.3,brandy
2000,0.2,brandy
2000,,brandy
2000,0.1,brandy
2000,0.2,brandy
2000,0.2,brandy
2000,0.3,brandy
2000,0.3,brandy
2001,0.1,brandy
2001,0.1,brandy
2001,0.2,brandy
2001,0.9,brandy
2001,0.1,brandy
2001,0.1,brandy
2001,0.1,brandy
2001,0.1,brandy
2001,0.1,brandy
2001,0.1,brandy
2001,0.3,brandy
2001,0.3,brandy
2001,0.2,brandy
2001,0.1,brandy
2001,0.1,brandy
2001,0.1,brandy
2001,0.1,brandy
2001,1.5,brandy
2001,0.5,brandy
2001,0.6,brandy
2001,0.7,brandy
2001,0.1,brandy
2001,0.1,brandy
2001,0.4,brandy
2001,0.1,brandy
2001,0.2,brandy
2001,0.2,brandy
2001,0.1,brandy
2001,0.2,brandy
2001,0.3,brandy
2001,0.6,brandy
2001,,brandy
2001,0.2,brandy
2001,0.1,brandy
2001,0.4,brandy
2001,0.2,brandy
2001,0.2,brandy
2001,0.1,brandy
2001,0.1,brandy
2001,0.7,brandy
2001,0.3,brandy
2001,0.6,brandy
2001,0.9,brandy
2001,0.2,brandy
2001,0.2,brandy
2001,0.3,brandy
2001,0.3,brandy
2001,0.2,brandy
2001,0.3,brandy
2001,0.1,brandy
2001,0.3,brandy
2001,0.1,brandy
2001,0.1,brandy
2001,0.1,brandy
2001,0.5,brandy
2001,0.1,brandy
2001,0.2,brandy
2001,0.1,brandy
2001,0.2,brandy
2001,0.8,brandy
2001,0.2,brandy
2001,0.2,brandy
2001,0.4,brandy
2001,,brandy
2001,0.1,brandy
2001,0.2,brandy
2001,0.3,brandy
2001,0.3,brandy
2001,0.1,brandy
2001,0.1,brandy
2001,0.2,brandy
2001,0.2,brandy
2001,0.5,brandy
2001,0.1,brandy
2001,0.2,brandy
2001,0.3,brandy
2001,0.6,brandy
2001,0.5,brandy
2001,0.2,brandy
2001,,brandy
2001,0.1,brandy
2001,0.1,brandy
2001,0.2,brandy
2001,0.5,brandy
2001,0.4,brandy
2002,0.3,brandy
2002,0.1,brandy
2002,0.2,brandy
2002,1.2,brandy
2002,0.2,brandy
2002,0.1,brandy
2002,0.1,brandy
2002,0.1,brandy
2002,0.1,brandy
2002,0.2,brandy
2002,0.4,brandy
2002,0.5,brandy
2002,0.2,brandy
2002,0.2,brandy
2002,0.1,brandy
2002,0.1,brandy
2002,0.2,brandy
2002,0.8,brandy
2002,0.4,brandy
2002,0.7,brandy
2002,0.9,brandy
2002,0.1,brandy
2002,0.2,brandy
